User:;Maciej
Elman;0,75;0;1000;3~3~1;no PCA;Day;Day;Day;1091,29120902342;0,568313953488372;0,380813953488372;0,755813953488372;0,5;0,518030513176144
Jordan;0,75;0;1000;3~3~1;no PCA;Day;Day;Day;1026,51264822277;0,563953488372093;0,354651162790698;0,773255813953488;0,5;0,517337031900139
MLP;1;0;1000;3~3~1;no PCA;Day;Day;Day;1082,27494607794;0,572674418604651;0,383720930232558;0,761627906976744;0,5;0,5249653259362
Elman;1;0;1000;3~3~1;no PCA;Day;Day;Day;1109,80542109809;0,565406976744186;0,366279069767442;0,76453488372093;0,5;0,515256588072122
Jordan;1;0;1000;3~3~1;no PCA;Day;Day;Day;1038,91420030236;0,578488372093023;0,383720930232558;0,773255813953488;0,5;0,515256588072122
MLP;0,25;0,25;1000;3~3~1;no PCA;Day;Day;Day;1181,58636630881;0,513081395348837;0,0552325581395349;0,970930232558139;0,5;0,502773925104022
Elman;0,25;0,25;1000;3~3~1;no PCA;Day;Day;Day;1080,92649653225;0,517441860465116;0,0697674418604651;0,965116279069767;0,5;0,504160887656033
Jordan;0,25;0,25;1000;3~3~1;no PCA;Day;Day;Day;1134,95748433797;0,501453488372093;0,00290697674418605;1;0,5;0,499306518723994
MLP;0,5;0,25;1000;3~3~1;no PCA;Day;Day;Day;1109,91956464165;0,523255813953488;0,0872093023255814;0,959302325581395;0,5;0,499306518723994
Elman;0,5;0,25;1000;3~3~1;no PCA;Day;Day;Day;1071,68648060888;0,524709302325581;0,104651162790698;0,944767441860465;0,5;0,520110957004161
Jordan;0,5;0,25;1000;3~3~1;no PCA;Day;Day;Day;1149,61540487891;0,524709302325581;0,101744186046512;0,947674418604651;0,5;0,50624133148405
MLP;0,75;0,25;1000;3~3~1;no PCA;Day;Day;Day;1031,41602487803;0,539244186046512;0,159883720930233;0,918604651162791;0,5;0,518030513176144
Elman;0,75;0,25;1000;3~3~1;no PCA;Day;Day;Day;1025,69861584139;0,526162790697674;0,130813953488372;0,921511627906977;0,5;0,516643550624133
Jordan;0,75;0,25;1000;3~3~1;no PCA;Day;Day;Day;1139,23682751026;0,543604651162791;0,171511627906977;0,915697674418605;0,5;0,504854368932039
MLP;1;0,25;1000;3~3~1;no PCA;Day;Day;Day;1069,33799627942;0,542151162790698;0,197674418604651;0,886627906976744;0,5;0,511789181692094
Elman;1;0,25;1000;3~3~1;no PCA;Day;Day;Day;1046,96050626694;0,530523255813953;0,130813953488372;0,930232558139535;0,5;0,509708737864078
Jordan;1;0,25;1000;3~3~1;no PCA;Day;Day;Day;1082,57499974964;0,543604651162791;0,200581395348837;0,886627906976744;0,5;0,511095700416089
MLP;0,25;0,5;1000;3~3~1;no PCA;Day;Day;Day;2728,6485306631;0,536337209302326;0,191860465116279;0,880813953488372;0,5;0,502773925104022
Elman;0,25;0,5;1000;3~3~1;no PCA;Day;Day;Day;1240,05014438756;0,502906976744186;0,00581395348837209;1;0,5;0,515950069348128
Jordan;0,25;0,5;1000;3~3~1;no PCA;Day;Day;Day;5626,79409677922;0,558139534883721;0,508720930232558;0,607558139534884;0,5;0,518030513176144
MLP;0,5;0,5;1000;3~3~1;no PCA;Day;Day;Day;2371,11424341948;0,546511627906977;0,23546511627907;0,857558139534884;0,5;0,513869625520111
Elman;0,5;0,5;1000;3~3~1;no PCA;Day;Day;Day;1609,00492093553;0,534883720930233;0,273255813953488;0,796511627906977;0,5;0,528432732316227
Jordan;0,5;0,5;1000;3~3~1;no PCA;Day;Day;Day;2083,58000236489;0,530523255813953;0,523255813953488;0,537790697674419;0,5;0,5249653259362
MLP;0,75;0,5;1000;3~3~1;no PCA;Day;Day;Day;1298,77138451225;0,501453488372093;0,00290697674418605;1;0,5;0,503467406380028
Elman;0,75;0,5;1000;3~3~1;no PCA;Day;Day;Day;1134,85105261537;0,533430232558139;0,133720930232558;0,933139534883721;0,5;0,521497919556172
Jordan;0,75;0,5;1000;3~3~1;no PCA;Day;Day;Day;1995,42491540335;0,549418604651163;0,25;0,848837209302326;0,5;0,525658807212205
MLP;1;0,5;1000;3~3~1;no PCA;Day;Day;Day;1756,14399900536;0,533430232558139;0,156976744186047;0,909883720930233;0,5;0,5124826629681
Elman;1;0,5;1000;3~3~1;no PCA;Day;Day;Day;1050,59143662888;0,513081395348837;0,0930232558139535;0,933139534883721;0,5;0,516643550624133
Jordan;1;0,5;1000;3~3~1;no PCA;Day;Day;Day;1262,95977978289;0,523255813953488;0,0988372093023256;0,947674418604651;0,5;0,51872399445215
MLP;0,25;0,75;1000;3~3~1;no PCA;Day;Day;Day;5317,75013088813;0,526162790697674;0,915697674418605;0,136627906976744;0,5;0,5
Elman;0,25;0,75;1000;3~3~1;no PCA;Day;Day;Day;1462,19178518992;0,5;0;1;0,5;0,529819694868239
Jordan;0,25;0,75;1000;3~3~1;no PCA;Day;Day;Day;5840,25649844782;0,578488372093023;0,811046511627907;0,34593023255814;0,5;0,511095700416089
MLP;0,5;0,75;1000;3~3~1;no PCA;Day;Day;Day;2747,91708694354;0,550872093023256;0,232558139534884;0,869186046511628;0,5;0,538141470180305
Elman;0,5;0,75;1000;3~3~1;no PCA;Day;Day;Day;1221,3587991527;0,5;0;1;0,5;0,529819694868239
Jordan;0,5;0,75;1000;3~3~1;no PCA;Day;Day;Day;4621,03958972739;0,521802325581395;0,119186046511628;0,924418604651163;0,5;0,513869625520111
MLP;0,75;0,75;1000;3~3~1;no PCA;Day;Day;Day;3475,67734842167;0,545058139534884;0,186046511627907;0,904069767441861;0,5;0,502080443828017
Elman;0,75;0,75;1000;3~3~1;no PCA;Day;Day;Day;1204,14253381261;0,510174418604651;0,0755813953488372;0,944767441860465;0,5;0,519417475728155
Jordan;0,75;0,75;1000;3~3~1;no PCA;Day;Day;Day;2434,92895153574;0,558139534883721;0,311046511627907;0,805232558139535;0,5;0,533980582524272
MLP;1;0,75;1000;3~3~1;no PCA;Day;Day;Day;2063,59892435178;0,546511627906977;0,23546511627907;0,857558139534884;0,5;0,511095700416089
Elman;1;0,75;1000;3~3~1;no PCA;Day;Day;Day;1118,80952242617;0,515988372093023;0,063953488372093;0,968023255813953;0,5;0,521497919556172
Jordan;1;0,75;1000;3~3~1;no PCA;Day;Day;Day;1870,76613471095;0,545058139534884;0,241279069767442;0,848837209302326;0,5;0,525658807212205
MLP;0,25;1;1000;3~3~1;no PCA;Day;Day;Day;5826,95874238603;0,502906976744186;0,00581395348837209;1;0,5;0,522191400832178
Elman;0,25;1;1000;3~3~1;no PCA;Day;Day;Day;2427,90560938057;0,492732558139535;0,151162790697674;0,834302325581395;0,5;0,500693481276006
Jordan;0,25;1;1000;3~3~1;no PCA;Day;Day;Day;7790,89768837357;0,598837209302326;0,595930232558139;0,601744186046512;0,5;0,509015256588072
MLP;0,5;1;1000;3~3~1;no PCA;Day;Day;Day;4217,97079487339;0,523255813953488;0,113372093023256;0,933139534883721;0,5;0,519417475728155
Elman;0,5;1;1000;3~3~1;no PCA;Day;Day;Day;1365,80722953277;0,504360465116279;0,0174418604651163;0,991279069767442;0,5;0,510402219140083
Jordan;0,5;1;1000;3~3~1;no PCA;Day;Day;Day;5448,90045429952;0,559593023255814;0,555232558139535;0,563953488372093;0,5;0,514563106796117
MLP;0,75;1;1000;3~3~1;no PCA;Day;Day;Day;4285,95898503275;0,553779069767442;0,212209302325581;0,895348837209302;0,5;0,524271844660194
Elman;0,75;1;1000;3~3~1;no PCA;Day;Day;Day;1608,82644055308;0,504360465116279;0,0232558139534884;0,98546511627907;0,5;0,529819694868239
Jordan;0,75;1;1000;3~3~1;no PCA;Day;Day;Day;2996,8166831275;0,555232558139535;0,255813953488372;0,854651162790698;0,5;0,517337031900139
MLP;1;1;1000;3~3~1;no PCA;Day;Day;Day;3936,45451026733;0,571220930232558;0,395348837209302;0,747093023255814;0,5;0,515256588072122
Elman;1;1;1000;3~3~1;no PCA;Day;Day;Day;1450,5970447778;0,507267441860465;0,0203488372093023;0,994186046511628;0,5;0,522884882108183
Jordan;1;1;1000;3~3~1;no PCA;Day;Day;Day;2258,58757629315;0,530523255813953;0,13953488372093;0,921511627906977;0,5;0,532593619972261
MLP;0,25;0;1000;10~10~1;no PCA;Day;Day;Day;992,918060597682;0,568313953488372;0,334302325581395;0,802325581395349;0,5;0,513176144244105
Elman;0,25;0;1000;10~10~1;no PCA;Day;Day;Day;1040,62308301783;0,561046511627907;0,348837209302326;0,773255813953488;0,5;0,509015256588072
Jordan;0,25;0;1000;10~10~1;no PCA;Day;Day;Day;991,302836703898;0,566860465116279;0,328488372093023;0,805232558139535;0,5;0,501386962552011
MLP;0,5;0;1000;10~10~1;no PCA;Day;Day;Day;1008,90883640841;0,5625;0,363372093023256;0,761627906976744;0,5;0,516643550624133
Elman;0,5;0;1000;10~10~1;no PCA;Day;Day;Day;1060,06172153436;0,569767441860465;0,369186046511628;0,770348837209302;0,5;0,507628294036061
Jordan;0,5;0;1000;10~10~1;no PCA;Day;Day;Day;1005,83896082075;0,574127906976744;0,36046511627907;0,787790697674419;0,5;0,508321775312067
MLP;0,75;0;1000;10~10~1;no PCA;Day;Day;Day;1028,47776049765;0,571220930232558;0,380813953488372;0,761627906976744;0,5;0,522884882108183
Elman;0,75;0;1000;10~10~1;no PCA;Day;Day;Day;1097,17546430575;0,571220930232558;0,351744186046512;0,790697674418605;0,5;0,514563106796117
Jordan;0,75;0;1000;10~10~1;no PCA;Day;Day;Day;1018,05812897465;0,568313953488372;0,366279069767442;0,770348837209302;0,5;0,506934812760055
MLP;1;0;1000;10~10~1;no PCA;Day;Day;Day;1029,4824747958;0,572674418604651;0,386627906976744;0,758720930232558;0,5;0,529126213592233
Elman;1;0;1000;10~10~1;no PCA;Day;Day;Day;1140,47917908256;0,579941860465116;0,38953488372093;0,770348837209302;0,5;0,523578363384189
Jordan;1;0;1000;10~10~1;no PCA;Day;Day;Day;1018,73366186631;0,569767441860465;0,372093023255814;0,767441860465116;0,5;0,520804438280166
MLP;0,25;0,25;1000;10~10~1;no PCA;Day;Day;Day;1101,46734619955;0,5;0;1;0,5;0,486823855755895
Elman;0,25;0,25;1000;10~10~1;no PCA;Day;Day;Day;1004,44707085034;0,5;0,0116279069767442;0,988372093023256;0,5;0,51872399445215
Jordan;0,25;0,25;1000;10~10~1;no PCA;Day;Day;Day;1083,11072662467;0,5;0;1;0,5;0,48127600554785
MLP;0,5;0,25;1000;10~10~1;no PCA;Day;Day;Day;1040,02613811122;0,507267441860465;0,0203488372093023;0,994186046511628;0,5;0,515950069348128
Elman;0,5;0,25;1000;10~10~1;no PCA;Day;Day;Day;1033,9507998973;0,517441860465116;0,0930232558139535;0,941860465116279;0,5;0,520110957004161
Jordan;0,5;0,25;1000;10~10~1;no PCA;Day;Day;Day;1047,04357610844;0,505813953488372;0,0116279069767442;1;0,5;0,509708737864078
MLP;0,75;0,25;1000;10~10~1;no PCA;Day;Day;Day;1033,45721096789;0,517441860465116;0,0784883720930233;0,956395348837209;0,5;0,513869625520111
Elman;0,75;0,25;1000;10~10~1;no PCA;Day;Day;Day;1069,58900151025;0,534883720930233;0,148255813953488;0,921511627906977;0,5;0,518030513176144
Jordan;0,75;0,25;1000;10~10~1;no PCA;Day;Day;Day;1038,44256566656;0,524709302325581;0,0988372093023256;0,950581395348837;0,5;0,523578363384189
MLP;1;0,25;1000;10~10~1;no PCA;Day;Day;Day;1026,28979187092;0,542151162790698;0,168604651162791;0,915697674418605;0,5;0,51872399445215
Elman;1;0,25;1000;10~10~1;no PCA;Day;Day;Day;1108,72514447782;0,540697674418605;0,203488372093023;0,877906976744186;0,5;0,525658807212205
Jordan;1;0,25;1000;10~10~1;no PCA;Day;Day;Day;1037,45463540539;0,533430232558139;0,142441860465116;0,924418604651163;0,5;0,511789181692094
MLP;0,25;0,5;1000;10~10~1;no PCA;Day;Day;Day;1557,7529897168;0,5;0;1;0,5;0,499306518723994
Elman;0,25;0,5;1000;10~10~1;no PCA;Day;Day;Day;1578,28410481369;0,513081395348837;0,0581395348837209;0,968023255813953;0,5;0,519417475728155
Jordan;0,25;0,5;1000;10~10~1;no PCA;Day;Day;Day;2029,97876041857;0,5;0;1;0,5;0,494452149791956
MLP;0,5;0,5;1000;10~10~1;no PCA;Day;Day;Day;1318,53228271757;0,5;0;1;0,5;0,496532593619972
Elman;0,5;0,5;1000;10~10~1;no PCA;Day;Day;Day;1117,49601286014;0,504360465116279;0,00872093023255814;1;0,5;0,529819694868239
Jordan;0,5;0,5;1000;10~10~1;no PCA;Day;Day;Day;1380,35498631465;0,5;0;1;0,5;0,499306518723994
MLP;0,75;0,5;1000;10~10~1;no PCA;Day;Day;Day;1242,73709539191;0,5;0;1;0,5;0,498613037447989
Elman;0,75;0,5;1000;10~10~1;no PCA;Day;Day;Day;1079,7574294034;0,510174418604651;0,0436046511627907;0,976744186046512;0,5;0,515256588072122
Jordan;0,75;0,5;1000;10~10~1;no PCA;Day;Day;Day;1354,61764727986;0,511627906976744;0,061046511627907;0,962209302325581;0,5;0,483356449375867
MLP;1;0,5;1000;10~10~1;no PCA;Day;Day;Day;1225,33077215284;0,504360465116279;0,0203488372093023;0,988372093023256;0,5;0,507628294036061
Elman;1;0,5;1000;10~10~1;no PCA;Day;Day;Day;1150,25451649189;0,510174418604651;0,0232558139534884;0,997093023255814;0,5;0,515950069348128
Jordan;1;0,5;1000;10~10~1;no PCA;Day;Day;Day;1273,77737290979;0,51453488372093;0,0377906976744186;0,991279069767442;0,5;0,515256588072122
MLP;0,25;0,75;1000;10~10~1;no PCA;Day;Day;Day;2163,71301862186;0,5;0;1;0,5;0,5
Elman;0,25;0,75;1000;10~10~1;no PCA;Day;Day;Day;1760,87303113296;0,513081395348837;0,0406976744186047;0,98546511627907;0,5;0,502773925104022
Jordan;0,25;0,75;1000;10~10~1;no PCA;Day;Day;Day;2620,06029214929;0,488372093023256;0,188953488372093;0,787790697674419;0,5;0,495839112343967
MLP;0,5;0,75;1000;10~10~1;no PCA;Day;Day;Day;1706,19686253601;0,5;0;1;0,5;0,49375866851595
Elman;0,5;0,75;1000;10~10~1;no PCA;Day;Day;Day;1391,62763111174;0,508720930232558;0,0261627906976744;0,991279069767442;0,5;0,508321775312067
Jordan;0,5;0,75;1000;10~10~1;no PCA;Day;Day;Day;2386,23412382692;0,5;0;1;0,5;0,509708737864078
MLP;0,75;0,75;1000;10~10~1;no PCA;Day;Day;Day;1924,93649914901;0,520348837209302;0,0872093023255814;0,953488372093023;0,5;0,504160887656033
Elman;0,75;0,75;1000;10~10~1;no PCA;Day;Day;Day;1340,62901099678;0,501453488372093;0,0116279069767442;0,991279069767442;0,5;0,524271844660194
Jordan;0,75;0,75;1000;10~10~1;no PCA;Day;Day;Day;2495,82008767359;0,527616279069767;0,101744186046512;0,953488372093023;0,5;0,511095700416089
MLP;1;0,75;1000;10~10~1;no PCA;Day;Day;Day;1572,29705496302;0,511627906976744;0,0581395348837209;0,965116279069767;0,5;0,49375866851595
Elman;1;0,75;1000;10~10~1;no PCA;Day;Day;Day;1189,19105640004;0,508720930232558;0,0494186046511628;0,968023255813953;0,5;0,521497919556172
Jordan;1;0,75;1000;10~10~1;no PCA;Day;Day;Day;1830,6304689814;0,527616279069767;0,101744186046512;0,953488372093023;0,5;0,511789181692094
MLP;0,25;1;1000;10~10~1;no PCA;Day;Day;Day;4220,47417488257;0,515988372093023;0,101744186046512;0,930232558139535;0,5;0,5124826629681
Elman;0,25;1;1000;10~10~1;no PCA;Day;Day;Day;2294,89210190422;0,508720930232558;0,0465116279069767;0,970930232558139;0,5;0,524271844660194
Jordan;0,25;1;1000;10~10~1;no PCA;Day;Day;Day;6980,11767505073;0,518895348837209;0,0755813953488372;0,962209302325581;0,5;0,515256588072122
MLP;0,5;1;1000;10~10~1;no PCA;Day;Day;Day;2989,86178782415;0,536337209302326;0,302325581395349;0,770348837209302;0,5;0,519417475728155
Elman;0,5;1;1000;10~10~1;no PCA;Day;Day;Day;1547,9827453341;0,510174418604651;0,0552325581395349;0,965116279069767;0,5;0,506934812760055
Jordan;0,5;1;1000;10~10~1;no PCA;Day;Day;Day;3422,18533100752;0,515988372093023;0,590116279069767;0,441860465116279;0,5;0,491678224687933
MLP;0,75;1;1000;10~10~1;no PCA;Day;Day;Day;3828,76564729006;0,530523255813953;0,122093023255814;0,938953488372093;0,5;0,515950069348128
Elman;0,75;1;1000;10~10~1;no PCA;Day;Day;Day;1612,42145018925;0,507267441860465;0,0290697674418605;0,98546511627907;0,5;0,506934812760055
Jordan;0,75;1;1000;10~10~1;no PCA;Day;Day;Day;5063,81091217201;0,517441860465116;0,0872093023255814;0,947674418604651;0,5;0,524271844660194
MLP;1;1;1000;10~10~1;no PCA;Day;Day;Day;3146,56287938422;0,540697674418605;0,145348837209302;0,936046511627907;0,5;0,504854368932039
Elman;1;1;1000;10~10~1;no PCA;Day;Day;Day;1322,10869658448;0,494186046511628;0,0203488372093023;0,968023255813953;0,5;0,517337031900139
Jordan;1;1;1000;10~10~1;no PCA;Day;Day;Day;2758,6955160368;0,530523255813953;0,125;0,936046511627907;0,5;0,522191400832178
MLP;0,25;0;1000;30~30~1;no PCA;Day;Day;Day;1012,70282702398;0,571220930232558;0,380813953488372;0,761627906976744;0,5;0,51872399445215
Elman;0,25;0;1000;30~30~1;no PCA;Day;Day;Day;1105,78622727091;0,566860465116279;0,369186046511628;0,76453488372093;0,5;0,506934812760055
Jordan;0,25;0;1000;30~30~1;no PCA;Day;Day;Day;1007,8363370637;0,5625;0,351744186046512;0,773255813953488;0,5;0,50624133148405
MLP;0,5;0;1000;30~30~1;no PCA;Day;Day;Day;1005,30011859074;0,568313953488372;0,375;0,761627906976744;0,5;0,519417475728155
Elman;0,5;0;1000;30~30~1;no PCA;Day;Day;Day;1123,03774304154;0,57703488372093;0,377906976744186;0,776162790697674;0,5;0,511095700416089
Jordan;0,5;0;1000;30~30~1;no PCA;Day;Day;Day;1002,46698947575;0,572674418604651;0,354651162790698;0,790697674418605;0,5;0,513176144244105
MLP;0,75;0;1000;30~30~1;no PCA;Day;Day;Day;1015,68635362795;0,572674418604651;0,383720930232558;0,761627906976744;0,5;0,53120665742025
Elman;0,75;0;1000;30~30~1;no PCA;Day;Day;Day;1185,81184997588;0,574127906976744;0,340116279069767;0,808139534883721;0,5;0,527739251040222
Jordan;0,75;0;1000;30~30~1;no PCA;Day;Day;Day;1010,383189202;0,569767441860465;0,363372093023256;0,776162790697674;0,5;0,513869625520111
MLP;1;0;1000;30~30~1;no PCA;Day;Day;Day;1034,17726855901;0,572674418604651;0,386627906976744;0,758720930232558;0,5;0,536061026352288
Elman;1;0;1000;30~30~1;no PCA;Day;Day;Day;1166,63644813916;0,563953488372093;0,369186046511628;0,758720930232558;0,5;0,506934812760055
Jordan;1;0;1000;30~30~1;no PCA;Day;Day;Day;1020,75719367993;0,566860465116279;0,372093023255814;0,761627906976744;0,5;0,518030513176144
MLP;0,25;0,25;1000;30~30~1;no PCA;Day;Day;Day;1118,47952477421;0,5;0;1;0,5;0,497226074895978
Elman;0,25;0,25;1000;30~30~1;no PCA;Day;Day;Day;1072,37458729913;0,501453488372093;0,00290697674418605;1;0,5;0,517337031900139
Jordan;0,25;0,25;1000;30~30~1;no PCA;Day;Day;Day;1112,56618697999;0,5;0;1;0,5;0,486130374479889
MLP;0,5;0,25;1000;30~30~1;no PCA;Day;Day;Day;1067,50894249831;0,511627906976744;0,0290697674418605;0,994186046511628;0,5;0,506934812760055
Elman;0,5;0,25;1000;30~30~1;no PCA;Day;Day;Day;1111,41524097123;0,513081395348837;0,0348837209302326;0,991279069767442;0,5;0,509708737864078
Jordan;0,5;0,25;1000;30~30~1;no PCA;Day;Day;Day;1071,59244227918;0,513081395348837;0,0319767441860465;0,994186046511628;0,5;0,503467406380028
MLP;0,75;0,25;1000;30~30~1;no PCA;Day;Day;Day;1050,9505244602;0,518895348837209;0,0813953488372093;0,956395348837209;0,5;0,510402219140083
Elman;0,75;0,25;1000;30~30~1;no PCA;Day;Day;Day;1120,67481064499;0,515988372093023;0,0465116279069767;0,98546511627907;0,5;0,509015256588072
Jordan;0,75;0,25;1000;30~30~1;no PCA;Day;Day;Day;1051,81609962803;0,521802325581395;0,0872093023255814;0,956395348837209;0,5;0,506934812760055
MLP;1;0,25;1000;30~30~1;no PCA;Day;Day;Day;1054,24436958666;0,526162790697674;0,113372093023256;0,938953488372093;0,5;0,50624133148405
Elman;1;0,25;1000;30~30~1;no PCA;Day;Day;Day;1150,96388512381;0,531976744186047;0,133720930232558;0,930232558139535;0,5;0,53120665742025
Jordan;1;0,25;1000;30~30~1;no PCA;Day;Day;Day;1055,97851641044;0,527616279069767;0,122093023255814;0,933139534883721;0,5;0,513176144244105
MLP;0,25;0,5;1000;30~30~1;no PCA;Day;Day;Day;1569,06101965535;0,5;0;1;0,5;0,503467406380028
Elman;0,25;0,5;1000;30~30~1;no PCA;Day;Day;Day;1784,32053174419;0,537790697674419;0,450581395348837;0,625;0,5;0,509015256588072
Jordan;0,25;0,5;1000;30~30~1;no PCA;Day;Day;Day;1629,56761174589;0,5;0;1;0,5;0,499306518723994
MLP;0,5;0,5;1000;30~30~1;no PCA;Day;Day;Day;1291,2153771464;0,5;0;1;0,5;0,483356449375867
Elman;0,5;0,5;1000;30~30~1;no PCA;Day;Day;Day;1582,80724876111;0,546511627906977;0,357558139534884;0,73546511627907;0,5;0,5249653259362
Jordan;0,5;0,5;1000;30~30~1;no PCA;Day;Day;Day;1333,10732644109;0,5;0;1;0,5;0,494452149791956
MLP;0,75;0,5;1000;30~30~1;no PCA;Day;Day;Day;1282,91388520171;0,502906976744186;0,00581395348837209;1;0,5;0,501386962552011
Elman;0,75;0,5;1000;30~30~1;no PCA;Day;Day;Day;1256,18108954206;0,523255813953488;0,0930232558139535;0,953488372093023;0,5;0,515256588072122
Jordan;0,75;0,5;1000;30~30~1;no PCA;Day;Day;Day;1312,09539455965;0,502906976744186;0,00581395348837209;1;0,5;0,497226074895978
MLP;1;0,5;1000;30~30~1;no PCA;Day;Day;Day;1260,53790384755;0,510174418604651;0,0377906976744186;0,982558139534884;0,5;0,511095700416089
Elman;1;0,5;1000;30~30~1;no PCA;Day;Day;Day;1252,81349983545;0,515988372093023;0,0581395348837209;0,973837209302326;0,5;0,523578363384189
Jordan;1;0,5;1000;30~30~1;no PCA;Day;Day;Day;1277,68000111808;0,508720930232558;0,0406976744186047;0,976744186046512;0,5;0,499306518723994
MLP;0,25;0,75;1000;30~30~1;no PCA;Day;Day;Day;2770,46977040407;0,501453488372093;0,34593023255814;0,656976744186047;0,5;0,505547850208044
Elman;0,25;0,75;1000;30~30~1;no PCA;Day;Day;Day;4582,38416400862;0,501453488372093;1;0,00290697674418605;0,5;0,508321775312067
Jordan;0,25;0,75;1000;30~30~1;no PCA;Day;Day;Day;2798,26555221074;0,5;0;1;0,5;0,495839112343967
MLP;0,5;0,75;1000;30~30~1;no PCA;Day;Day;Day;2037,22455199703;0,530523255813953;0,447674418604651;0,613372093023256;0,5;0,513869625520111
Elman;0,5;0,75;1000;30~30~1;no PCA;Day;Day;Day;3087,50532784284;0,563953488372093;0,322674418604651;0,805232558139535;0,5;0,509708737864078
Jordan;0,5;0,75;1000;30~30~1;no PCA;Day;Day;Day;2078,8061489052;0,561046511627907;0,686046511627907;0,436046511627907;0,5;0,5124826629681
MLP;0,75;0,75;1000;30~30~1;no PCA;Day;Day;Day;2329,40835439285;0,517441860465116;0,063953488372093;0,970930232558139;0,5;0,5249653259362
Elman;0,75;0,75;1000;30~30~1;no PCA;Day;Day;Day;1993,47414078087;0,559593023255814;0,508720930232558;0,61046511627907;0,5;0,51872399445215
Jordan;0,75;0,75;1000;30~30~1;no PCA;Day;Day;Day;1980,37550396108;0,502906976744186;0,00581395348837209;1;0,5;0,513176144244105
MLP;1;0,75;1000;30~30~1;no PCA;Day;Day;Day;1787,58121116548;0,533430232558139;0,119186046511628;0,947674418604651;0,5;0,520804438280166
Elman;1;0,75;1000;30~30~1;no PCA;Day;Day;Day;1738,05388223864;0,568313953488372;0,566860465116279;0,569767441860465;0,5;0,519417475728155
Jordan;1;0,75;1000;30~30~1;no PCA;Day;Day;Day;1768,0810926124;0,517441860465116;0,063953488372093;0,970930232558139;0,5;0,507628294036061
MLP;0,25;1;1000;30~30~1;no PCA;Day;Day;Day;3664,35415454771;0,51453488372093;0,962209302325581;0,0668604651162791;0,5;0,518030513176144
Elman;0,25;1;1000;30~30~1;no PCA;Day;Day;Day;6635,0048305044;0,559593023255814;0,720930232558139;0,398255813953488;0,5;0,5124826629681
Jordan;0,25;1;1000;30~30~1;no PCA;Day;Day;Day;3879,58473618274;0,5;1;0;0,5;0,513176144244105
MLP;0,5;1;1000;30~30~1;no PCA;Day;Day;Day;3448,78596848913;0,518895348837209;0,450581395348837;0,587209302325581;0,5;0,525658807212205
Elman;0,5;1;1000;30~30~1;no PCA;Day;Day;Day;5422,29401141538;0,536337209302326;0,194767441860465;0,877906976744186;0,5;0,505547850208044
Jordan;0,5;1;1000;30~30~1;no PCA;Day;Day;Day;4977,83253720392;0,507267441860465;0,482558139534884;0,531976744186047;0,5;0,515950069348128
MLP;0,75;1;1000;30~30~1;no PCA;Day;Day;Day;3090,49274338368;0,526162790697674;0,450581395348837;0,601744186046512;0,5;0,529126213592233
Elman;0,75;1;1000;30~30~1;no PCA;Day;Day;Day;3386,63072131831;0,5625;0,337209302325581;0,787790697674419;0,5;0,504854368932039
Jordan;0,75;1;1000;30~30~1;no PCA;Day;Day;Day;3666,55361382534;0,549418604651163;0,401162790697674;0,697674418604651;0,5;0,523578363384189
MLP;1;1;1000;30~30~1;no PCA;Day;Day;Day;2450,26759452772;0,550872093023256;0,305232558139535;0,796511627906977;0,5;0,522884882108183
Elman;1;1;1000;30~30~1;no PCA;Day;Day;Day;2921,42927522321;0,558139534883721;0,252906976744186;0,863372093023256;0,5;0,522884882108183
Jordan;1;1;1000;30~30~1;no PCA;Day;Day;Day;2420,8240506575;0,553779069767442;0,226744186046512;0,880813953488372;0,5;0,522191400832178
